order_id,user_id,order_date,order_status,total_amount
O00000525,U002838,16/02/2025 02:03,shipped,4900
O00000526,U002359,12/01/2025 18:50,cancelled,103880
O00000527,U009652,07/09/2024 10:28,completed,31200
O00000528,U008440,27/06/2024 17:06,completed,224000
O00000529,U007554,21/10/2024 06:04,shipped,8200
O00000530,U002537,20/12/2024 01:52,returned,7080
O00000531,U008071,02/05/2024 22:55,cancelled,56570
O00000532,U008702,24/09/2025 13:06,returned,50930
O00000533,U008535,01/10/2025 18:21,completed,292080
O00000534,U007978,25/02/2024 01:57,completed,60940
O00000535,U004420,03/11/2024 15:55,cancelled,37410
O00000536,U002699,16/02/2025 08:59,cancelled,156040
O00000537,U003223,12/12/2024 20:52,completed,9150
O00000538,U009184,16/04/2024 20:12,returned,23290
O00000539,U000121,21/08/2024 19:18,completed,26040
O00000540,U008802,31/01/2024 07:19,completed,60550
O00000541,U006037,11/11/2024 22:56,processing,41500
O00000542,U008014,29/09/2025 12:25,shipped,7200
O00000543,U004650,24/04/2024 18:13,cancelled,16340
O00000544,U009936,01/04/2025 09:43,returned,21400
O00000545,U002910,09/06/2025 12:45,shipped,60900
O00000546,U007291,27/10/2025 13:44,cancelled,65300
O00000547,U008726,30/12/2024 20:00,returned,16380
O00000548,U008981,02/08/2024 05:30,returned,94030
O00000549,U001936,10/08/2025 11:16,cancelled,1800
O00000550,U000890,31/05/2024 20:13,shipped,16520
O00000551,U009003,18/11/2024 04:03,returned,4200
O00000552,U000544,02/07/2024 01:48,returned,10400
O00000553,U005983,22/03/2024 08:24,completed,40950
O00000554,U007560,02/08/2025 08:35,shipped,11000
O00000555,U008758,09/05/2025 12:08,processing,21730
O00000556,U000669,06/08/2025 10:21,processing,118720
O00000557,U000104,12/11/2024 08:34,cancelled,36550
O00000558,U002083,18/03/2025 09:26,processing,80150
O00000559,U009793,13/08/2024 07:45,cancelled,69400
O00000560,U001308,04/07/2025 13:04,shipped,55930
O00000561,U009940,13/10/2024 05:51,shipped,19950
O00000562,U006559,08/10/2025 11:53,cancelled,13890
O00000563,U001868,09/09/2024 12:38,processing,32270
O00000564,U000771,29/04/2025 06:09,processing,25200
O00000565,U003183,03/05/2025 18:31,returned,21150
O00000566,U000036,31/08/2025 18:10,cancelled,8550
O00000567,U001619,17/06/2024 01:12,cancelled,24110
O00000568,U009687,26/01/2024 13:32,processing,23940
O00000569,U008042,01/02/2024 12:11,completed,28800
O00000570,U000829,30/03/2025 08:26,processing,8970
O00000571,U009858,12/12/2024 05:33,cancelled,82420
O00000572,U009178,12/07/2024 07:07,processing,12540
O00000573,U005558,20/01/2024 09:07,processing,31500
O00000574,U008363,19/04/2024 02:28,cancelled,90210
O00000575,U005722,05/01/2025 00:31,shipped,29850
O00000576,U002128,22/08/2025 09:45,cancelled,3150
O00000577,U009068,24/05/2024 04:39,cancelled,6870
O00000578,U001675,05/08/2024 04:45,shipped,44970
O00000579,U002556,31/10/2025 07:36,processing,37740
O00000580,U001813,29/10/2024 16:43,shipped,8970
O00000581,U005710,03/08/2024 23:59,processing,35670
O00000582,U003009,31/08/2024 20:41,completed,8400
O00000583,U003993,05/03/2025 11:36,shipped,18000
O00000584,U006339,31/03/2024 00:16,completed,14000
O00000585,U000299,13/06/2025 13:29,returned,8970
O00000586,U003399,27/08/2025 16:19,cancelled,70096
O00000587,U002197,01/10/2024 16:24,cancelled,12600
O00000588,U002165,02/04/2025 08:00,returned,81840
O00000589,U001164,08/01/2025 08:54,shipped,104120
O00000590,U009060,15/04/2024 00:09,cancelled,99000
O00000591,U007587,13/05/2025 17:38,completed,40250
O00000592,U003582,16/07/2025 14:09,processing,2000
O00000593,U004356,04/09/2024 05:13,processing,22400
O00000594,U003433,20/04/2024 15:20,processing,20930
O00000595,U000798,14/01/2024 02:10,returned,13300
O00000596,U007239,28/02/2024 10:05,processing,30400
O00000597,U000500,16/01/2024 04:57,cancelled,17350
O00000598,U008058,09/12/2024 09:02,completed,49300
O00000599,U009289,24/01/2024 17:46,completed,18200
O00000600,U008826,04/06/2025 12:47,shipped,18750
O00000601,U008353,28/09/2024 22:00,processing,37150
O00000602,U002766,03/10/2024 11:12,processing,7500
O00000603,U009527,06/06/2025 07:57,cancelled,3250
O00000604,U001570,21/06/2024 18:46,completed,29400
O00000605,U002740,21/04/2025 17:57,cancelled,27890
O00000606,U007121,20/05/2024 17:42,returned,27200
O00000607,U008430,26/03/2025 15:45,cancelled,31500
O00000608,U001359,07/07/2024 02:19,returned,73700
O00000609,U007850,02/04/2025 02:28,shipped,2250
O00000610,U004407,25/01/2024 22:19,completed,94380
O00000611,U004880,29/03/2024 18:54,returned,53900
O00000612,U008652,10/04/2024 15:15,completed,49294
O00000613,U006524,21/08/2025 16:04,shipped,139260
O00000614,U008730,13/07/2024 13:43,completed,75840
O00000615,U000801,30/06/2025 07:31,shipped,15000
O00000616,U001076,27/03/2024 05:40,shipped,34050
O00000617,U000411,27/11/2024 08:31,returned,81660
O00000618,U009283,07/01/2025 23:56,completed,15000
O00000619,U000397,24/01/2024 22:09,processing,13280
O00000620,U007594,12/07/2024 11:45,processing,74440
O00000621,U002290,18/10/2024 01:19,returned,81920
O00000622,U000309,03/09/2025 23:31,processing,165410
O00000623,U006723,30/03/2025 13:22,returned,78096
O00000624,U003404,16/08/2024 08:12,processing,63540
O00000625,U001010,15/09/2025 16:51,processing,102060
O00000626,U001359,05/01/2025 14:28,processing,65540
O00000627,U003321,03/09/2025 18:05,shipped,96720
O00000628,U000153,10/03/2024 07:13,cancelled,29250
O00000629,U002175,12/08/2025 00:37,returned,50760
O00000630,U002436,21/07/2024 22:47,shipped,22800
O00000631,U008628,28/09/2024 10:15,shipped,61750
O00000632,U008268,18/09/2024 09:48,processing,86260
O00000633,U009796,30/06/2024 14:18,shipped,17000
O00000634,U003809,01/05/2025 20:05,shipped,91330
O00000635,U002432,12/05/2024 03:27,cancelled,50000
O00000636,U005784,30/07/2024 18:42,completed,84140
O00000637,U004635,27/09/2025 16:56,cancelled,68540
O00000638,U006414,09/09/2024 18:11,processing,48700
O00000639,U008489,20/06/2024 20:56,completed,102760
O00000640,U008567,09/08/2024 08:26,returned,46000
O00000641,U001191,23/06/2024 11:43,processing,2700
O00000642,U008724,27/04/2025 20:47,returned,136750
O00000643,U005384,14/11/2025 10:38,completed,69940
O00000644,U001626,26/02/2024 01:58,processing,22400
O00000645,U002200,30/06/2025 21:32,returned,11220
O00000646,U007981,19/06/2025 11:48,processing,26000
O00000647,U009485,09/09/2024 15:46,returned,140440
O00000648,U004372,28/07/2024 14:30,returned,10850
O00000649,U002649,07/05/2024 17:57,returned,46980
O00000650,U002065,06/04/2024 18:44,cancelled,24500
O00000651,U007971,18/03/2024 07:49,cancelled,106420
O00000652,U004162,08/08/2025 00:42,returned,8330
O00000653,U007928,07/04/2024 10:38,processing,7960
O00000654,U000745,29/07/2024 17:05,returned,7960
O00000655,U003680,12/01/2025 10:34,returned,19470
O00000656,U002931,26/08/2025 13:37,completed,26280
O00000657,U006980,17/05/2024 13:33,cancelled,46500
O00000658,U005275,01/09/2025 09:35,cancelled,34200
O00000659,U000272,22/01/2025 09:46,completed,106006
O00000660,U006778,21/03/2025 00:27,returned,10000
O00000661,U003449,12/09/2024 07:06,processing,22500
O00000662,U003813,11/02/2024 06:34,completed,31640
O00000663,U009177,02/03/2024 23:05,returned,170700
O00000664,U007638,16/11/2024 20:43,returned,56450
O00000665,U006546,25/03/2024 06:14,completed,3000
O00000666,U009213,23/10/2024 01:58,processing,9450
O00000667,U006225,06/04/2024 18:59,shipped,72590
O00000668,U007311,27/09/2024 23:20,cancelled,22230
O00000669,U003718,03/08/2024 03:25,returned,63805
O00000670,U001256,13/05/2025 03:33,completed,24160
O00000671,U001455,17/02/2025 01:42,completed,2400
O00000672,U002630,07/12/2024 18:23,completed,54520
O00000673,U000730,11/10/2025 17:15,processing,13530
O00000674,U006504,17/05/2025 11:46,shipped,24800
O00000675,U000323,14/01/2025 01:12,shipped,66360
O00000676,U008828,22/11/2024 09:54,returned,15400
O00000677,U005112,18/05/2025 11:14,returned,24500
O00000678,U009632,21/03/2025 22:56,completed,91900
O00000679,U008919,27/08/2024 21:28,cancelled,33050
O00000680,U005814,03/09/2024 09:26,shipped,9880
O00000681,U007066,07/01/2024 04:20,cancelled,38000
O00000682,U004291,08/07/2024 01:30,shipped,3000
O00000683,U003520,02/09/2025 00:10,returned,6750
O00000684,U002419,12/02/2025 00:22,processing,33300
O00000685,U006534,17/08/2025 14:17,completed,56886
O00000686,U005702,16/09/2024 09:19,returned,57800
O00000687,U009867,22/10/2024 18:21,completed,79500
O00000688,U004942,21/02/2025 21:51,returned,109230
O00000689,U003399,27/01/2024 07:37,completed,3840
O00000690,U005136,28/10/2025 13:11,shipped,46770
O00000691,U000992,28/07/2024 12:28,cancelled,200530
O00000692,U003305,04/01/2024 11:48,shipped,9540
O00000693,U004761,17/09/2024 08:22,cancelled,161080
O00000694,U006903,14/09/2024 16:16,cancelled,2450
O00000695,U001735,05/05/2024 10:17,cancelled,59940
O00000696,U007447,19/06/2024 16:51,returned,5700
O00000697,U006515,08/10/2025 23:56,cancelled,68500
O00000698,U007854,27/03/2024 12:50,shipped,48520
O00000699,U004677,18/05/2025 04:04,shipped,9160
O00000700,U000374,04/11/2024 11:48,processing,15000
O00000701,U007554,18/03/2024 11:05,shipped,105170
O00000702,U004882,21/03/2024 11:46,completed,112050
O00000703,U009414,10/05/2025 11:23,cancelled,5400
O00000704,U009746,11/05/2024 21:22,cancelled,86120
O00000705,U007438,16/02/2025 18:33,cancelled,138150
O00000706,U001866,21/02/2024 02:34,processing,12270
O00000707,U000533,28/08/2025 00:40,completed,63000
O00000708,U008339,27/05/2025 08:30,cancelled,4350
O00000709,U002291,01/11/2024 23:16,processing,32370
O00000710,U006722,05/03/2025 01:14,completed,65620
O00000711,U007971,01/10/2025 12:39,shipped,40430
O00000712,U007195,09/09/2025 04:06,completed,17200
O00000713,U003144,19/09/2025 10:29,processing,12740
O00000714,U004762,02/05/2025 07:24,processing,26940
O00000715,U002453,23/05/2025 14:48,processing,38550
O00000716,U007002,02/09/2025 19:14,cancelled,17000
O00000717,U007270,03/01/2024 15:29,returned,26100
O00000718,U006167,21/02/2025 15:52,returned,16470
O00000719,U004314,19/02/2025 20:13,shipped,5400
O00000720,U006219,05/03/2025 08:59,returned,31815
O00000721,U003880,24/03/2024 22:51,cancelled,22200
O00000722,U000311,05/01/2025 00:47,completed,23920
O00000723,U007891,25/08/2025 06:44,completed,15195
O00000724,U002679,18/10/2024 22:36,cancelled,26090
O00000725,U001943,25/01/2024 21:47,shipped,5940
O00000726,U005614,05/05/2025 23:04,returned,18000
O00000727,U002477,09/02/2025 18:45,processing,38500
O00000728,U000892,26/07/2024 22:16,shipped,4650
O00000729,U001878,26/02/2024 13:10,cancelled,7500
O00000730,U004063,22/01/2025 05:55,shipped,9500
O00000731,U004978,09/07/2025 09:35,cancelled,45370
O00000732,U000038,17/05/2024 20:33,completed,171640
O00000733,U002635,23/12/2024 20:29,completed,27000
O00000734,U003030,15/08/2025 19:25,returned,11200
O00000735,U005485,01/04/2024 19:27,processing,11960
O00000736,U009368,14/11/2025 18:01,cancelled,7740
O00000737,U005980,10/04/2025 16:58,cancelled,19250
O00000738,U002942,07/02/2024 08:45,completed,60390
O00000739,U007956,06/04/2024 04:10,completed,13635
O00000740,U004443,08/03/2024 04:02,processing,66410
O00000741,U002415,03/05/2025 12:50,processing,3200
O00000742,U004627,03/10/2025 13:57,shipped,49350
O00000743,U006770,15/01/2024 06:48,cancelled,48150
O00000744,U009931,10/11/2024 10:56,cancelled,39480
O00000745,U009562,10/09/2025 00:57,completed,70000
O00000746,U005025,17/07/2025 22:19,shipped,5600
O00000747,U001736,25/12/2024 08:39,returned,38850
O00000748,U004852,10/07/2025 10:54,processing,21220
O00000749,U003848,28/05/2024 21:11,returned,102000
O00000750,U005505,02/03/2024 01:54,completed,151370
O00000751,U007798,20/04/2025 01:26,completed,3220
O00000752,U005702,04/11/2025 15:27,cancelled,31500
O00000753,U001892,30/05/2024 00:22,processing,121510
O00000754,U006386,10/11/2024 18:26,completed,32640
O00000755,U009418,15/07/2024 05:25,processing,45972
O00000756,U000208,05/04/2025 12:27,completed,10560
O00000757,U002852,07/11/2025 13:02,cancelled,19610
O00000758,U002527,04/12/2024 17:53,shipped,25450
O00000759,U008493,23/05/2025 09:58,returned,54490
O00000760,U007015,02/01/2024 18:32,processing,79010
O00000761,U002209,13/08/2025 12:44,returned,33500
O00000762,U005358,29/04/2025 23:48,completed,73900
O00000763,U008985,13/10/2025 19:13,completed,8370
O00000764,U006613,23/11/2024 20:29,completed,83160
O00000765,U002884,09/11/2024 14:55,cancelled,79800
O00000766,U007739,13/05/2024 12:47,completed,23500
O00000767,U006880,04/04/2025 09:33,processing,48890
O00000768,U009004,07/08/2024 21:43,cancelled,62930
O00000769,U008892,17/09/2025 11:55,returned,14950
O00000770,U006096,08/10/2024 01:22,completed,10500
O00000771,U008051,10/09/2024 20:56,returned,51540
O00000772,U006895,07/02/2024 10:24,completed,41250
O00000773,U009778,08/09/2025 11:56,processing,68960
O00000774,U000451,11/09/2024 14:57,completed,5400
O00000775,U000876,20/05/2024 02:24,shipped,33570
O00000776,U001309,17/06/2024 11:37,completed,76330
O00000777,U002342,14/09/2025 04:06,cancelled,59440
O00000778,U006338,20/06/2024 08:16,processing,80080
O00000779,U009890,16/04/2025 14:21,returned,149190
O00000780,U007373,13/10/2025 12:07,shipped,15960
O00000781,U009269,10/05/2024 02:10,completed,37670
O00000782,U004642,12/05/2024 10:34,shipped,57810
O00000783,U001481,09/06/2025 22:58,processing,127880
O00000784,U003041,03/04/2025 21:21,shipped,122045
O00000785,U003811,09/07/2024 18:02,processing,57600
O00000786,U002504,28/05/2025 07:44,shipped,29000
O00000787,U002255,25/07/2024 03:54,cancelled,7200
O00000788,U006555,03/11/2025 06:06,cancelled,96200
O00000789,U004485,10/10/2025 12:29,completed,35700
O00000790,U004194,26/05/2024 23:15,returned,8940
O00000791,U001036,01/12/2024 07:16,processing,80420
O00000792,U001228,10/01/2025 07:15,processing,99050
O00000793,U000563,10/11/2024 02:16,processing,49000
O00000794,U002451,04/07/2025 05:29,shipped,92800
O00000795,U004679,16/02/2024 02:45,completed,39210
O00000796,U002110,07/03/2025 23:54,cancelled,1883
O00000797,U009678,28/02/2025 06:19,cancelled,83430
O00000798,U006985,30/09/2024 09:46,completed,50350
O00000799,U001658,13/08/2024 22:01,returned,41730
O00000800,U006128,26/03/2025 09:05,cancelled,36650
O00000801,U000965,07/06/2024 03:57,returned,163380
O00000802,U005827,25/02/2024 11:43,shipped,138445
O00000803,U006069,21/06/2025 03:13,returned,110880
O00000804,U006487,20/01/2025 21:56,cancelled,42650
O00000805,U007357,16/05/2025 04:53,cancelled,1040
O00000806,U006185,05/09/2024 01:51,returned,25000
O00000807,U009377,09/03/2024 08:30,returned,26850
O00000808,U009564,26/10/2024 20:26,cancelled,60950
O00000809,U004891,10/04/2024 08:40,completed,1200
O00000810,U000536,26/04/2024 19:10,completed,96250
O00000811,U008366,16/01/2025 07:24,shipped,2850
O00000812,U006087,21/09/2024 18:39,returned,24750
O00000813,U005330,22/10/2025 01:06,completed,56200
O00000814,U000218,20/08/2024 22:48,completed,113170
O00000815,U006975,20/02/2024 23:42,completed,9000
O00000816,U005222,06/03/2024 04:25,returned,44750
O00000817,U009931,08/10/2024 01:42,shipped,2400
O00000818,U005180,01/03/2024 05:16,completed,56060
O00000819,U006319,14/03/2025 04:23,completed,37780
O00000820,U008264,21/04/2025 22:28,completed,33400
O00000821,U003301,11/02/2024 12:13,returned,79160
O00000822,U004158,22/09/2024 13:19,completed,38950
O00000823,U009782,24/09/2024 07:21,cancelled,84890
O00000824,U003271,09/05/2024 18:23,completed,105540
O00000825,U001203,08/07/2024 08:16,cancelled,23680
O00000826,U002374,27/03/2024 14:08,returned,31050
O00000827,U007763,24/06/2025 00:40,returned,24750
O00000828,U008164,04/04/2024 20:07,returned,58340
O00000829,U000513,18/09/2024 07:07,shipped,24940
O00000830,U006403,02/11/2025 17:13,processing,5920
O00000831,U009847,11/03/2025 04:41,returned,31650
O00000832,U005221,08/02/2025 18:04,cancelled,144550
O00000833,U001460,03/10/2025 10:51,completed,27000
O00000834,U007098,29/12/2024 21:33,shipped,22450
O00000835,U005191,24/04/2024 07:58,cancelled,7960
O00000836,U008425,17/11/2024 00:26,cancelled,48270
O00000837,U001756,12/04/2025 10:53,cancelled,118420
O00000838,U007518,28/11/2024 12:37,processing,28160
O00000839,U006831,17/07/2025 21:46,returned,86520
O00000840,U001671,09/02/2025 16:42,shipped,2970
O00000841,U003130,22/03/2025 07:21,shipped,25800
O00000842,U001417,28/08/2025 11:28,cancelled,20850
O00000843,U005213,05/01/2024 13:10,completed,24750
O00000844,U002322,12/05/2024 04:27,shipped,26400
O00000845,U002033,09/04/2024 14:36,shipped,10800
O00000846,U007151,22/01/2025 21:55,completed,96900
O00000847,U001402,02/03/2024 05:26,processing,25130
O00000848,U009941,19/08/2024 01:41,processing,78000
O00000849,U003815,18/04/2024 21:31,processing,7200
O00000850,U009541,14/08/2024 23:44,processing,33600
O00000851,U006826,17/10/2025 07:32,processing,19180
O00000852,U004677,14/09/2024 05:18,shipped,101917
O00000853,U000117,16/09/2024 19:29,processing,118930
O00000854,U009786,26/01/2024 08:50,shipped,23240
O00000855,U004723,13/04/2025 05:50,shipped,21350
O00000856,U000983,18/07/2025 06:40,shipped,210150
O00000857,U009149,07/04/2024 00:07,shipped,50700
O00000858,U008200,27/12/2024 23:44,shipped,46030
O00000859,U005658,28/08/2024 22:18,returned,17940
O00000860,U001470,11/05/2024 12:26,completed,17300
O00000861,U000642,04/01/2025 21:05,cancelled,64396
O00000862,U006282,15/07/2025 11:33,processing,42450
O00000863,U003924,22/04/2024 05:11,shipped,7800
O00000864,U003330,10/12/2024 03:34,shipped,16380
O00000865,U009014,23/06/2024 13:53,completed,151060
O00000866,U001670,30/04/2025 07:39,cancelled,15750
O00000867,U004937,24/06/2025 19:06,cancelled,12030
O00000868,U005553,27/06/2024 16:18,processing,3300
O00000869,U002392,09/03/2024 00:23,processing,39960
O00000870,U005752,18/05/2024 20:01,completed,11250
O00000871,U007754,26/10/2025 04:59,processing,4950
O00000872,U008515,30/09/2025 08:25,processing,95930
O00000873,U000705,16/10/2025 13:24,cancelled,13500
O00000874,U006038,21/10/2024 05:01,processing,4760
O00000875,U008290,17/08/2024 11:53,shipped,11450
O00000876,U001321,12/04/2025 19:59,cancelled,122690
O00000877,U001379,12/12/2024 11:44,completed,3000
O00000878,U009823,15/03/2024 14:48,returned,4200
O00000879,U005207,28/07/2024 14:30,processing,65940
O00000880,U001224,14/09/2025 11:30,shipped,56364
O00000881,U008013,06/08/2025 02:25,cancelled,143470
O00000882,U007080,27/04/2025 07:54,completed,67970
O00000883,U008014,16/09/2024 06:43,returned,5940
O00000884,U008879,25/07/2024 23:58,returned,109740
O00000885,U006785,10/01/2025 23:41,completed,63240
O00000886,U009818,12/02/2025 01:25,processing,143660
O00000887,U000572,10/07/2025 07:58,returned,11250
O00000888,U008093,27/10/2024 01:16,returned,6300
O00000889,U005529,01/08/2024 16:07,returned,48690
