unnamed: 0,product_id,rating,ProductName,Brand,price,image_url,Category,subcategory,perfil_texto
88,P000089,3.55,"Premium Stainless Steel Kitchen Knife - Large, Multipurpose, BBPK02",BB Home,210.0,https://www.bigbasket.com/media/uploads/p/l/40197167_7-bb-home-premium-stainless-steel-kitchen-knife-large-multipurpose-bbpk02.jpg,"Kitchen, Garden & Pets",Knives & Peelers,"bb home kitchen, garden & pets knives & peelers premium stainless steel kitchen knife - large, multipurpose, bbpk02"
89,P000090,2.87,Sooji - Bansi,BB Royal,38.0,https://www.bigbasket.com/media/uploads/p/l/10000464_9-bb-royal-sooji-bansi.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan sooji - bansi"
90,P000091,3.44,Bansi Sooji,BB Royal,75.0,https://www.bigbasket.com/media/uploads/p/l/40018904_4-bb-royal-bansi-sooji.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan bansi sooji"
91,P000092,3.31,Palak 250g+Ladies Finger 500g+Cucumber 1kg+Capsicum Green 500g+Bottle Gourd 1pc,Fresho,228.26,https://www.bigbasket.com/media/uploads/p/l/1209674_1-fresho-palak-250gladies-finger-500gcucumber-1kgcapsicum-green-500gbottle-gourd-1pc.jpg,Fruits & Vegetables,Leafy Vegetables,fresho fruits & vegetables leafy vegetables palak 250g+ladies finger 500g+cucumber 1kg+capsicum green 500g+bottle gourd 1pc
92,P000093,3.85,"Intensive Care Cocoa Glow Body Lotion - With Shea Butter, Non-Greasy Formula",Vaseline,399.0,https://www.bigbasket.com/media/uploads/p/l/286741_23-vaseline-intensive-care-cocoa-glow-body-lotion-with-shea-butter-non-greasy-formula.jpg,Beauty & Hygiene,Body Care,"vaseline beauty & hygiene body care intensive care cocoa glow body lotion - with shea butter, non-greasy formula"
93,P000094,3.6,Radish - White (Loose),Fresho,37.66,https://www.bigbasket.com/media/uploads/p/l/10000164_14-fresho-radish-white.jpg,Fruits & Vegetables,Root Vegetables,fresho fruits & vegetables root vegetables radish - white (loose)
94,P000095,4.88,Organic - Brown Sugar/Sakkare,BB Royal,499.0,https://www.bigbasket.com/media/uploads/p/l/40114163_16-bb-royal-organic-brown-sugar.jpg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery","bb royal foodgrains, oil & masala organic sugar, jaggery organic - brown sugar/sakkare"
95,P000096,4.15,Besan Fine/Kadale Hittu,BB Royal,75.0,https://www.bigbasket.com/media/uploads/p/l/10000475_8-bb-royal-besan-flour.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan besan fine/kadale hittu"
96,P000097,4.65,Rice - Flour,BB Royal,60.0,https://www.bigbasket.com/media/uploads/p/l/10000458_11-bb-royal-rice-flour.jpg,"Foodgrains, Oil & Masala",Rice & Other Flours,"bb royal foodgrains, oil & masala rice & other flours rice - flour"
97,P000098,3.94,Premium Care Diapers - Large,Pampers ,2299.0,https://www.bigbasket.com/media/uploads/p/l/40136610_7-pampers-premium-care-diapers-large.jpg,Baby Care,Diapers,pampers  baby care diapers premium care diapers - large
98,P000099,4.26,"Premium Care Diaper Pants - Large, 9-14 kg, Air Channels, Lotion with Aloe Vera",Pampers ,799.0,https://www.bigbasket.com/media/uploads/p/l/40141636_3-pampers-premium-care-diapers-large.jpg,Baby Care,Diapers,"pampers  baby care diapers premium care diaper pants - large, 9-14 kg, air channels, lotion with aloe vera"
99,P000100,4.01,"Premium Care Diaper Pants - Large, 9-14 kg, Lotion with Aloe Vera",Pampers ,3597.0,https://www.bigbasket.com/media/uploads/p/l/40180906_8-pampers-premium-care-diapers-large.jpg,Baby Care,Diapers,"pampers  baby care diapers premium care diaper pants - large, 9-14 kg, lotion with aloe vera"
100,P000101,2.69,Marvel 20 Multi Storage Plastic Basket Without Lid - Matt Brown,Polyset,139.0,https://www.bigbasket.com/media/uploads/p/l/40181825_9-polyset-marvel-20-multi-storage-plastic-basket-without-lid-matt-brown.jpg,"Kitchen, Garden & Pets",Containers Sets,"polyset kitchen, garden & pets containers sets marvel 20 multi storage plastic basket without lid - matt brown"
101,P000102,4.78,Moong Dal/Hesaru Bele,BB Royal,100.0,https://www.bigbasket.com/media/uploads/p/l/10000440_17-bb-royal-moong-dal.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal","bb royal foodgrains, oil & masala toor, channa & moong dal moong dal/hesaru bele"
102,P000103,2.7,Soft Drink,Mountain Dew,35.0,https://www.bigbasket.com/media/uploads/p/l/292398_9-mountain-dew-soft-drink.jpg,Beverages,Cold Drinks,mountain dew beverages cold drinks soft drink
103,P000104,2.97,Brinjal - Bottle Shape (Loose),Fresho,96.1,https://www.bigbasket.com/media/uploads/p/l/10000053_18-fresho-brinjal-bottle-shape.jpg,Fruits & Vegetables,"Beans, Brinjals & Okra","fresho fruits & vegetables beans, brinjals & okra brinjal - bottle shape (loose)"
104,P000105,3.91,Bathing Soap - Skincare,Dettol,80.0,https://www.bigbasket.com/media/uploads/p/l/1203042_7-dettol-bathing-soap-skincare.jpg,Beauty & Hygiene,Bathing Bars & Soaps,dettol beauty & hygiene bathing bars & soaps bathing soap - skincare
105,P000106,4.02,Bathing Bar Soap - Skincare,Dettol,402.0,https://www.bigbasket.com/media/uploads/p/l/1208133_11-dettol-bathing-bar-soap-skincare.jpg,Beauty & Hygiene,Bathing Bars & Soaps,dettol beauty & hygiene bathing bars & soaps bathing bar soap - skincare
106,P000107,2.85,Germ Protection Bathing Soap Bar,Dettol,536.0,https://www.bigbasket.com/media/uploads/p/l/1208134_11-dettol-germ-protection-bathing-soap-bar.jpg,Beauty & Hygiene,Bathing Bars & Soaps,dettol beauty & hygiene bathing bars & soaps germ protection bathing soap bar
107,P000108,4.19,"Skincare Pure Glycerine Soap, Protection from Skin Infection Causing Germs",Dettol,40.0,https://www.bigbasket.com/media/uploads/p/l/100008537_15-dettol-skincare-bathing-soap-bar-with-glycerine-moisturising-protects-from-germs.jpg,Beauty & Hygiene,Bathing Bars & Soaps,"dettol beauty & hygiene bathing bars & soaps skincare pure glycerine soap, protection from skin infection causing germs"
108,P000109,4.31,Idli Rice,BB Royal,65.0,https://www.bigbasket.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,"bb royal foodgrains, oil & masala boiled & steam rice idli rice"
109,P000110,2.5,"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",BB Royal,68.0,https://www.bigbasket.com/media/uploads/p/l/40151625_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",Atta Whole Wheat,"bb royal foodgrains, oil & masala atta whole wheat atta sharbati 100% mp whole wheat, rotis stay softer for longer"
110,P000111,3.86,Atta Sharbati 100% MP Whole Wheat Rotis Stay Softer For Longer,BB Royal,330.0,https://www.bigbasket.com/media/uploads/p/l/40151626_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",Atta Whole Wheat,"bb royal foodgrains, oil & masala atta whole wheat atta sharbati 100% mp whole wheat rotis stay softer for longer"
111,P000112,2.69,Superior-Mp-Sharbati-Atta/Godihittu - Fortified,BB Royal,35.0,https://www.bigbasket.com/media/uploads/p/l/40189428_2-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",Atta Whole Wheat,"bb royal foodgrains, oil & masala atta whole wheat superior-mp-sharbati-atta/godihittu - fortified"
112,P000113,4.39,100% MP Sharbati Atta,BB Royal,136.0,https://www.bigbasket.com/media/uploads/p/l/1205602_4-bb-royal-100-mp-sharbati-atta.jpg,"Foodgrains, Oil & Masala",Atta Whole Wheat,"bb royal foodgrains, oil & masala atta whole wheat 100% mp sharbati atta"
113,P000114,4.14,"Methi/Venthaya Keerai - Cleaned, without roots",Fresho,69.48,https://www.bigbasket.com/media/uploads/p/l/10000112_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,Fruits & Vegetables,Leafy Vegetables,"fresho fruits & vegetables leafy vegetables methi/venthaya keerai - cleaned, without roots"
114,P000115,4.24,Methi - With roots,Fresho,57.14,https://www.bigbasket.com/media/uploads/p/l/10000388_10-fresho-methi-with-roots.jpg,Fruits & Vegetables,Leafy Vegetables,fresho fruits & vegetables leafy vegetables methi - with roots
115,P000116,2.95,Durum Wheat Pasta - Fusilli,BORGES,299.0,https://www.bigbasket.com/media/uploads/p/l/303129_2-borges-durum-wheat-pasta-fusilli.jpg,Gourmet & World Food,Pastas & Spaghetti,borges gourmet & world food pastas & spaghetti durum wheat pasta - fusilli
116,P000117,4.75,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",bb Combo,508.0,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,Snacks & Branded Foods,Honey,"bb combo snacks & branded foods honey bb royal organic  kashmir honey, 500 g + id fresho idly dosa batter, 1 kg"
117,P000118,2.81,"Chicken Breast - Boneless, Antibiotic Residue-Free, 4 To 6 pcs",Fresho,605.0,https://www.bigbasket.com/media/uploads/p/l/10001001_7-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken breast - boneless, antibiotic residue-free, 4 to 6 pcs"
118,P000119,4.77,"Chicken Breast - Boneless, Antibiotic Residue-Free, 2- 4 pcs",Fresho,360.0,https://www.bigbasket.com/media/uploads/p/l/10000900_10-fresho-chicken-breast-boneless-antibiotic-residue-free-4-5-pcs.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken breast - boneless, antibiotic residue-free, 2- 4 pcs"
119,P000120,2.8,"Chicken Breast - Boneless, Antibiotic Residue-Free, 1 To 2 pcs",Fresho,207.0,https://www.bigbasket.com/media/uploads/p/l/10000901_10-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken breast - boneless, antibiotic residue-free, 1 to 2 pcs"
120,P000121,4.28,Garlic (Loose),Fresho,141.56,https://www.bigbasket.com/media/uploads/p/l/10000330_14-fresho-garlic.jpg,Fruits & Vegetables,"Lemon, Ginger & Garlic","fresho fruits & vegetables lemon, ginger & garlic garlic (loose)"
121,P000122,4.29,Urad - Whole/Gota,BB Royal,210.0,https://www.bigbasket.com/media/uploads/p/l/10000472_11-bb-royal-urad-wholegota.jpg,"Foodgrains, Oil & Masala",Urad & Other Dals,"bb royal foodgrains, oil & masala urad & other dals urad - whole/gota"
122,P000123,3.38,Urad Gota - Whole,BB Royal,420.0,https://www.bigbasket.com/media/uploads/p/l/20000430_8-bb-royal-urad-gota-whole.jpg,"Foodgrains, Oil & Masala",Urad & Other Dals,"bb royal foodgrains, oil & masala urad & other dals urad gota - whole"
123,P000124,2.85,Ginger (Loose),Fresho,124.68,https://www.bigbasket.com/media/uploads/p/l/10000338_13-fresho-ginger.jpg,Fruits & Vegetables,"Lemon, Ginger & Garlic","fresho fruits & vegetables lemon, ginger & garlic ginger (loose)"
124,P000125,4.01,Premium Natural Californian Almonds,Happilo,550.0,https://www.bigbasket.com/media/uploads/p/l/1204212_3-happilo-almonds-100-natural-premium-californian.jpg,Gourmet & World Food,Dry Fruits & Berries,happilo gourmet & world food dry fruits & berries premium natural californian almonds
125,P000126,4.72,California Almonds,Happilo,275.0,https://www.bigbasket.com/media/uploads/p/l/40087191_6-happilo-premium-natural-californian-almonds.jpg,Gourmet & World Food,Dry Fruits & Berries,happilo gourmet & world food dry fruits & berries california almonds
126,P000127,3.44,Brinjal Bottle Shape 500 g + Cauliflower 1 pc + Cabbage 1 pc,Fresho,101.3,https://www.bigbasket.com/media/uploads/p/l/1209679_1-fresho-brinjal-bottle-shape-500-g-cauliflower-1-pc-cabbage-1-pc.jpg,Fruits & Vegetables,"Beans, Brinjals & Okra","fresho fruits & vegetables beans, brinjals & okra brinjal bottle shape 500 g + cauliflower 1 pc + cabbage 1 pc"
127,P000128,4.74,Gold - Pro Healthy Lifestyle Edible Oil,Saffola,750.0,https://www.bigbasket.com/media/uploads/p/l/1203529_5-saffola-gold-pro-healthy-lifestyle-edible-oil.jpg,"Foodgrains, Oil & Masala",Blended Cooking Oils,"saffola foodgrains, oil & masala blended cooking oils gold - pro healthy lifestyle edible oil"
128,P000129,4.55,Gold Refined Cooking oil | Blended Rice Bran & Sunflower oil | Helps Keeps Heart Healthy,Saffola,250.0,https://www.bigbasket.com/media/uploads/p/l/147491_9-saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy.jpg,"Foodgrains, Oil & Masala",Blended Cooking Oils,"saffola foodgrains, oil & masala blended cooking oils gold refined cooking oil | blended rice bran & sunflower oil | helps keeps heart healthy"
129,P000130,2.78,Carrot - Ooty (Loose),Fresho,203.9,https://www.bigbasket.com/media/uploads/p/l/10000272_12-fresho-carrot-ooty.jpg,Fruits & Vegetables,Root Vegetables,fresho fruits & vegetables root vegetables carrot - ooty (loose)
130,P000131,4.29,"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Green",BB Home,409.0,https://www.bigbasket.com/media/uploads/p/l/40219168_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-green.jpg,"Kitchen, Garden & Pets",Containers Sets,"bb home kitchen, garden & pets containers sets borosilicate glass food/tiffin/storage container - with pp lid, rectangular, green"
131,P000132,2.56,"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Blue",BB Home,409.0,https://www.bigbasket.com/media/uploads/p/l/40218514_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-blue.jpg,"Kitchen, Garden & Pets",Containers Sets,"bb home kitchen, garden & pets containers sets borosilicate glass food/tiffin/storage container - with pp lid, rectangular, blue"
132,P000133,4.21,Mustard/Sasive/Rai - Big,BB Royal,60.0,https://www.bigbasket.com/media/uploads/p/l/40000624_10-bb-royal-mustardrai-big.jpg,"Foodgrains, Oil & Masala",Whole Spices,"bb royal foodgrains, oil & masala whole spices mustard/sasive/rai - big"
133,P000134,4.06,"Avalakki  Medium - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,80.0,https://www.bigbasket.com/media/uploads/p/l/40105916_4-bb-royal-avalakki-medium.jpg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura","bb royal foodgrains, oil & masala poha, sabudana & murmura avalakki  medium - flattened & beaten rice , makers breakfast &  teatime snacks"
134,P000135,3.85,"Avalakki Medium - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",BB Royal,40.0,https://www.bigbasket.com/media/uploads/p/l/40105917_4-bb-royal-avalakki-medium.jpg,"Foodgrains, Oil & Masala","Poha, Sabudana & Murmura","bb royal foodgrains, oil & masala poha, sabudana & murmura avalakki medium - flattened & beaten rice , makers breakfast &  teatime snacks"
135,P000136,4.38,Bright Beauty Spot-less Fairness & Germ Removal Face Wash,Ponds,175.0,https://www.bigbasket.com/media/uploads/p/l/40002058_9-ponds-bright-beauty-spot-less-fairness-germ-removal-face-wash.jpg,Beauty & Hygiene,Face Care,ponds beauty & hygiene face care bright beauty spot-less fairness & germ removal face wash
136,P000137,2.59,Bright Beauty Spot-less Fairness & Germ Removal Facewash,Ponds,630.0,https://www.bigbasket.com/media/uploads/p/l/1214596_2-ponds-bright-beauty-spot-less-fairness-germ-removal-facewash.jpg,Beauty & Hygiene,Face Care,ponds beauty & hygiene face care bright beauty spot-less fairness & germ removal facewash
137,P000138,4.06,"Sooji - Ordinary, 1 kg + Besan Flour, 1 kg + Maida, 1 kg",BB Royal,270.0,https://www.bigbasket.com/media/uploads/p/l/1200526_1-bb-royal-sooji-ordinary-1-kg-besan-flour-1-kg-maida-1-kg.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan sooji - ordinary, 1 kg + besan flour, 1 kg + maida, 1 kg"
138,P000139,4.21,"Besan Flour, 500 gm + Maida, 500 gm + Sooji - Ordinary, 500 gm",BB Royal,135.0,https://www.bigbasket.com/media/uploads/p/l/1200533_1-bb-royal-besan-flour-500-gm-maida-500-gm-sooji-ordinary-500-gm.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan besan flour, 500 gm + maida, 500 gm + sooji - ordinary, 500 gm"
139,P000140,3.78,"Sooji - Ordinary, 1 kg + Besan Flour, 1 kg + Maida 1 kg",BB Royal,270.0,https://www.bigbasket.com/media/uploads/p/l/1200637_3-bb-royal-sooji-ordinary-1-kg-besan-flour-1-kg-maida-1-kg.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan sooji - ordinary, 1 kg + besan flour, 1 kg + maida 1 kg"
140,P000141,3.41,Organic - Sugar,BB Royal,430.0,https://www.bigbasket.com/media/uploads/p/l/1205376_1-bb-royal-organic-sugar.jpg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery","bb royal foodgrains, oil & masala organic sugar, jaggery organic - sugar"
141,P000142,4.65,Organic - Sugar/Sakkare,BB Royal,215.0,https://www.bigbasket.com/media/uploads/p/l/40093610_12-bb-royal-organic-sugar.jpg,"Foodgrains, Oil & Masala","Organic Sugar, Jaggery","bb royal foodgrains, oil & masala organic sugar, jaggery organic - sugar/sakkare"
142,P000143,2.52,Chicken Curry Cut Without Skin 500 g + Chicken Breast - Boneless 500 g,Fresho,623.0,https://www.bigbasket.com/media/uploads/p/l/1221158_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-breast-boneless-500-g.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken curry cut without skin 500 g + chicken breast - boneless 500 g"
143,P000144,4.2,Chana - Brown/Kadale Kaalu,BB Popular,140.0,https://www.bigbasket.com/media/uploads/p/l/70001280_10-bb-popular-channa-brown.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal","bb popular foodgrains, oil & masala toor, channa & moong dal chana - brown/kadale kaalu"
144,P000145,4.77,Idli - Sooji 2kg + Sugar 2kg + Peanuts/ Mungaphali/Shengdana - Raw 500gm,BB Royal,355.0,https://www.bigbasket.com/media/uploads/p/l/1205385_1-bb-royal-idli-sooji-2kg-sugar-2kg-peanuts-mungaphalishengdana-raw-500gm.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","bb royal foodgrains, oil & masala sooji, maida & besan idli - sooji 2kg + sugar 2kg + peanuts/ mungaphali/shengdana - raw 500gm"
145,P000146,2.53,Premium Care Diapers - Extra Large,Pampers ,3597.0,https://www.bigbasket.com/media/uploads/p/l/40180904_8-pampers-premium-care-diapers-extra-large.jpg,Baby Care,Diapers,pampers  baby care diapers premium care diapers - extra large
146,P000147,4.29,"Premium Care Diaper Pants - XL, 12-17 kg, Lotion with Aloe Vera",Pampers ,2299.0,https://www.bigbasket.com/media/uploads/p/l/40136612_6-pampers-premium-care-diapers-extra-large.jpg,Baby Care,Diapers,"pampers  baby care diapers premium care diaper pants - xl, 12-17 kg, lotion with aloe vera"
147,P000148,2.9,"Premium Care Diaper Pants - Extra Large, 12-17 kg, Lotion with Aloe Vera",Pampers ,299.0,https://www.bigbasket.com/media/uploads/p/l/40131171_5-pampers-premium-care-diaper-pants-with-wetness-indicator-cottony-soft-xl.jpg,Baby Care,Diapers,"pampers  baby care diapers premium care diaper pants - extra large, 12-17 kg, lotion with aloe vera"
