,order_item_id,order_id,product_id,user_id,quantity,item_price,total_price
437,I00000438,O00000196,P001642,U008992,5,2490.0,12450.0
438,I00000439,O00000196,P000485,U008992,6,2980.0,17880.0
439,I00000440,O00000197,P001954,U002348,7,18950.0,132650.0
440,I00000441,O00000198,P001354,U005404,3,1200.0,3600.0
441,I00000442,O00000198,P000130,U005404,5,2039.0,10195.0
442,I00000443,O00000198,P000495,U005404,5,660.0,3300.0
443,I00000444,O00000199,P001853,U004163,4,1250.0,5000.0
444,I00000445,O00000199,P001452,U004163,7,9500.0,66500.0
445,I00000446,O00000199,P001157,U004163,4,6690.0,26760.0
446,I00000447,O00000200,P001186,U007622,7,1550.0,10850.0
447,I00000448,O00000201,P001837,U003830,6,10000.0,60000.0
448,I00000449,O00000202,P001018,U003415,3,3990.0,11970.0
449,I00000450,O00000203,P001441,U007282,5,1650.0,8250.0
450,I00000451,O00000203,P001454,U007282,4,2800.0,11200.0
451,I00000452,O00000204,P001113,U004810,3,5750.0,17250.0
452,I00000453,O00000204,P000314,U004810,3,1800.0,5400.0
453,I00000454,O00000204,P001195,U004810,4,450.0,1800.0
454,I00000455,O00000204,P000864,U004810,5,7800.0,39000.0
455,I00000456,O00000205,P000042,U006253,6,3600.0,21600.0
456,I00000457,O00000205,P000378,U006253,7,3490.0,24430.0
457,I00000458,O00000205,P000062,U006253,6,100.0,600.0
458,I00000459,O00000206,P000227,U008405,3,6090.0,18270.0
459,I00000460,O00000206,P001248,U008405,5,5980.0,29900.0
460,I00000461,O00000206,P001641,U008405,7,1800.0,12600.0
461,I00000462,O00000207,P000222,U006406,4,5940.0,23760.0
462,I00000463,O00000207,P001927,U006406,7,6500.0,45500.0
463,I00000464,O00000207,P000466,U006406,5,2300.0,11500.0
464,I00000465,O00000208,P000862,U008591,5,900.0,4500.0
465,I00000466,O00000209,P000942,U001530,3,800.0,2400.0
466,I00000467,O00000209,P000359,U001530,6,4500.0,27000.0
467,I00000468,O00000210,P001026,U009826,5,2800.0,14000.0
468,I00000469,O00000210,P001812,U009826,7,6950.0,48650.0
469,I00000470,O00000211,P001738,U006935,6,12050.0,72300.0
470,I00000471,O00000211,P000195,U006935,5,880.0,4400.0
471,I00000472,O00000212,P001332,U001613,6,750.0,4500.0
472,I00000473,O00000212,P001232,U001613,6,400.0,2400.0
473,I00000474,O00000212,P001028,U001613,6,1990.0,11940.0
474,I00000475,O00000212,P001898,U001613,4,2770.0,11080.0
475,I00000476,O00000212,P001787,U001613,3,1950.0,5850.0
476,I00000477,O00000213,P001847,U008807,5,4490.0,22450.0
477,I00000478,O00000213,P000249,U008807,5,1900.0,9500.0
478,I00000479,O00000213,P000411,U008807,5,2480.0,12400.0
479,I00000480,O00000214,P000313,U006699,4,900.0,3600.0
480,I00000481,O00000214,P000106,U006699,6,4020.0,24120.0
481,I00000482,O00000215,P000316,U008741,6,4090.0,24540.0
482,I00000483,O00000215,P001406,U008741,7,290.0,2030.0
483,I00000484,O00000215,P000605,U008741,7,200.0,1400.0
484,I00000485,O00000215,P000027,U008741,6,3000.0,18000.0
485,I00000486,O00000215,P000437,U008741,6,2290.0,13740.0
486,I00000487,O00000216,P000610,U008467,3,500.0,1500.0
487,I00000488,O00000216,P000904,U008467,6,8250.0,49500.0
488,I00000489,O00000217,P001448,U000008,5,4900.0,24500.0
489,I00000490,O00000217,P001730,U000008,5,2000.0,10000.0
490,I00000491,O00000218,P001989,U000516,6,1400.0,8400.0
491,I00000492,O00000218,P001648,U000516,6,5000.0,30000.0
492,I00000493,O00000218,P000483,U000516,7,2250.0,15750.0
493,I00000494,O00000219,P001393,U005698,5,6500.0,32500.0
494,I00000495,O00000219,P000754,U005698,4,2100.0,8400.0
495,I00000496,O00000220,P001616,U008072,6,250.0,1500.0
496,I00000497,O00000220,P000303,U008072,7,31429.0,220003.0
497,I00000498,O00000220,P001097,U008072,7,2770.0,19390.0
498,I00000499,O00000221,P001483,U003022,5,2750.0,13750.0
499,I00000500,O00000221,P001745,U003022,5,5000.0,25000.0
500,I00000501,O00000221,P001081,U003022,7,1900.0,13300.0
501,I00000502,O00000222,P000194,U008552,5,440.0,2200.0
502,I00000503,O00000223,P001486,U008192,4,5980.0,23920.0
503,I00000504,O00000224,P000746,U006811,5,2150.0,10750.0
504,I00000505,O00000224,P000440,U006811,4,14580.0,58320.0
505,I00000506,O00000224,P001734,U006811,6,4800.0,28800.0
506,I00000507,O00000225,P000140,U007753,4,2700.0,10800.0
507,I00000508,O00000226,P001973,U007095,6,1180.0,7080.0
508,I00000509,O00000226,P001736,U007095,4,4500.0,18000.0
509,I00000510,O00000227,P000832,U002657,6,500.0,3000.0
510,I00000511,O00000227,P000829,U002657,3,50.0,150.0
511,I00000512,O00000228,P000870,U004618,4,3500.0,14000.0
512,I00000513,O00000229,P001011,U006051,3,3100.0,9300.0
513,I00000514,O00000230,P001192,U003349,3,5410.0,16230.0
514,I00000515,O00000231,P000743,U006547,4,600.0,2400.0
515,I00000516,O00000231,P001564,U006547,3,2450.0,7350.0
516,I00000517,O00000231,P000645,U006547,6,6753.0,40518.0
517,I00000518,O00000231,P001760,U006547,4,1890.0,7560.0
518,I00000519,O00000232,P001786,U003029,5,1550.0,7750.0
519,I00000520,O00000232,P000662,U003029,3,3150.0,9450.0
520,I00000521,O00000233,P000474,U009613,5,6370.0,31850.0
521,I00000522,O00000233,P001817,U009613,3,1650.0,4950.0
522,I00000523,O00000234,P001599,U008714,4,4950.0,19800.0
523,I00000524,O00000234,P000797,U008714,3,350.0,1050.0
524,I00000525,O00000234,P000456,U008714,7,9380.0,65660.0
525,I00000526,O00000235,P000975,U008662,6,1650.0,9900.0
526,I00000527,O00000236,P000430,U000687,6,2000.0,12000.0
527,I00000528,O00000237,P001326,U001094,3,1700.0,5100.0
528,I00000529,O00000237,P001990,U001094,4,750.0,3000.0
529,I00000530,O00000238,P001187,U009131,7,5270.0,36890.0
530,I00000531,O00000239,P000330,U007463,6,1720.0,10320.0
531,I00000532,O00000240,P001837,U005718,3,10000.0,30000.0
532,I00000533,O00000240,P001663,U005718,7,3980.0,27860.0
533,I00000534,O00000240,P000510,U005718,6,2900.0,17400.0
534,I00000535,O00000240,P001135,U005718,5,6600.0,33000.0
535,I00000536,O00000240,P001613,U005718,4,1000.0,4000.0
536,I00000537,O00000241,P000848,U000462,5,700.0,3500.0
537,I00000538,O00000241,P001557,U000462,5,1210.0,6050.0
538,I00000539,O00000241,P001250,U000462,6,9990.0,59940.0
539,I00000540,O00000241,P001667,U000462,3,8990.0,26970.0
540,I00000541,O00000242,P000701,U002722,6,1550.0,9300.0
541,I00000542,O00000242,P000848,U002722,3,700.0,2100.0
542,I00000543,O00000243,P000787,U004073,4,650.0,2600.0
543,I00000544,O00000244,P001810,U009876,7,1990.0,13930.0
544,I00000545,O00000245,P001120,U003047,4,1800.0,7200.0
545,I00000546,O00000246,P001951,U004293,4,2000.0,8000.0
546,I00000547,O00000247,P001745,U002631,7,5000.0,35000.0
547,I00000548,O00000247,P000164,U002631,4,3990.0,15960.0
548,I00000549,O00000247,P001639,U002631,5,10950.0,54750.0
549,I00000550,O00000248,P000040,U007067,6,1350.0,8100.0
550,I00000551,O00000249,P001222,U002832,7,1600.0,11200.0
551,I00000552,O00000249,P000968,U002832,3,2750.0,8250.0
552,I00000553,O00000249,P000110,U002832,6,680.0,4080.0
553,I00000554,O00000249,P000170,U002832,5,4490.0,22450.0
554,I00000555,O00000250,P001997,U004102,6,1800.0,10800.0
555,I00000556,O00000251,P000256,U008264,4,2700.0,10800.0
556,I00000557,O00000251,P001629,U008264,7,2990.0,20930.0
557,I00000558,O00000251,P000953,U008264,6,7500.0,45000.0
558,I00000559,O00000251,P000409,U008264,5,3000.0,15000.0
559,I00000560,O00000252,P001329,U003348,3,1250.0,3750.0
560,I00000561,O00000252,P000740,U003348,7,650.0,4550.0
561,I00000562,O00000252,P000149,U003348,6,950.0,5700.0
562,I00000563,O00000252,P001839,U003348,5,1200.0,6000.0
563,I00000564,O00000253,P000887,U007023,4,3500.0,14000.0
564,I00000565,O00000253,P000261,U007023,3,1000.0,3000.0
565,I00000566,O00000254,P000726,U003587,7,880.0,6160.0
566,I00000567,O00000254,P000191,U003587,5,4000.0,20000.0
567,I00000568,O00000255,P001000,U003862,4,8950.0,35800.0
568,I00000569,O00000255,P001331,U003862,3,7990.0,23970.0
569,I00000570,O00000255,P001619,U003862,5,1200.0,6000.0
570,I00000571,O00000255,P001397,U003862,7,550.0,3850.0
571,I00000572,O00000256,P000777,U006956,7,1980.0,13860.0
572,I00000573,O00000256,P001491,U006956,5,2770.0,13850.0
573,I00000574,O00000257,P000767,U002795,6,1685.0,10110.0
574,I00000575,O00000257,P001819,U002795,6,3490.0,20940.0
575,I00000576,O00000258,P001812,U007831,6,6950.0,41700.0
576,I00000577,O00000258,P000683,U007831,6,1250.0,7500.0
577,I00000578,O00000259,P000892,U004075,6,1850.0,11100.0
578,I00000579,O00000260,P000433,U003912,6,3990.0,23940.0
579,I00000580,O00000260,P000812,U003912,5,1980.0,9900.0
580,I00000581,O00000261,P000675,U004977,6,1050.0,6300.0
581,I00000582,O00000261,P001840,U004977,6,1500.0,9000.0
582,I00000583,O00000262,P000048,U009315,7,6000.0,42000.0
583,I00000584,O00000262,P001228,U009315,7,1990.0,13930.0
584,I00000585,O00000262,P001696,U009315,6,490.0,2940.0
585,I00000586,O00000262,P000178,U009315,5,7143.0,35715.0
586,I00000587,O00000263,P001799,U009534,7,3620.0,25340.0
587,I00000588,O00000264,P000649,U002837,5,4350.0,21750.0
588,I00000589,O00000264,P001370,U002837,5,800.0,4000.0
589,I00000590,O00000264,P001794,U002837,5,1750.0,8750.0
590,I00000591,O00000264,P000647,U002837,4,11990.0,47960.0
591,I00000592,O00000264,P001752,U002837,4,1750.0,7000.0
592,I00000593,O00000265,P000375,U007023,7,12250.0,85750.0
593,I00000594,O00000266,P000573,U008502,7,4545.0,31815.0
594,I00000595,O00000266,P001359,U008502,4,5000.0,20000.0
595,I00000596,O00000267,P000898,U005153,4,1490.0,5960.0
596,I00000597,O00000267,P001683,U005153,4,2490.0,9960.0
597,I00000598,O00000267,P001989,U005153,4,1400.0,5600.0
598,I00000599,O00000267,P000750,U005153,7,850.0,5950.0
599,I00000600,O00000267,P001212,U005153,6,2150.0,12900.0
600,I00000601,O00000267,P001947,U005153,4,3450.0,13800.0
601,I00000602,O00000268,P001423,U005394,7,6990.0,48930.0
602,I00000603,O00000268,P001726,U005394,3,2910.0,8730.0
603,I00000604,O00000269,P000313,U007667,5,900.0,4500.0
604,I00000605,O00000269,P000580,U007667,6,13200.0,79200.0
605,I00000606,O00000270,P001724,U003564,7,2480.0,17360.0
606,I00000607,O00000271,P001175,U003973,7,4450.0,31150.0
607,I00000608,O00000271,P000380,U003973,4,900.0,3600.0
608,I00000609,O00000271,P001370,U003973,4,800.0,3200.0
609,I00000610,O00000272,P000631,U005269,6,3390.0,20340.0
610,I00000611,O00000272,P001872,U005269,7,1350.0,9450.0
611,I00000612,O00000272,P000747,U005269,5,950.0,4750.0
612,I00000613,O00000273,P000953,U007453,5,7500.0,37500.0
613,I00000614,O00000274,P001433,U003564,3,1000.0,3000.0
614,I00000615,O00000275,P000891,U006699,7,500.0,3500.0
615,I00000616,O00000275,P000729,U006699,4,2100.0,8400.0
616,I00000617,O00000276,P001800,U002287,5,3650.0,18250.0
617,I00000618,O00000276,P001951,U002287,3,2000.0,6000.0
618,I00000619,O00000276,P001981,U002287,6,2480.0,14880.0
619,I00000620,O00000276,P001069,U002287,5,2150.0,10750.0
620,I00000621,O00000277,P000470,U005096,5,300.0,1500.0
621,I00000622,O00000277,P000294,U005096,3,4490.0,13470.0
622,I00000623,O00000277,P001991,U005096,3,990.0,2970.0
623,I00000624,O00000278,P000762,U001355,7,4160.0,29120.0
624,I00000625,O00000278,P001635,U001355,3,7630.0,22890.0
625,I00000626,O00000278,P000642,U001355,6,8990.0,53940.0
626,I00000627,O00000278,P001104,U001355,3,3990.0,11970.0
627,I00000628,O00000279,P001217,U007727,6,13200.0,79200.0
628,I00000629,O00000279,P001386,U007727,5,2250.0,11250.0
629,I00000630,O00000279,P000303,U007727,6,31429.0,188574.0
630,I00000631,O00000279,P000152,U007727,6,3350.0,20100.0
631,I00000632,O00000280,P000296,U003514,4,12090.0,48360.0
632,I00000633,O00000281,P001000,U000988,3,8950.0,26850.0
633,I00000634,O00000281,P000178,U000988,3,7143.0,21429.0
634,I00000635,O00000282,P001013,U000510,5,990.0,4950.0
635,I00000636,O00000283,P000578,U005554,5,13200.0,66000.0
636,I00000637,O00000284,P001886,U004677,4,1450.0,5800.0
637,I00000638,O00000285,P001984,U000610,3,1950.0,5850.0
638,I00000639,O00000285,P000742,U000610,6,150.0,900.0
639,I00000640,O00000285,P001349,U000610,5,1880.0,9400.0
640,I00000641,O00000286,P001176,U008461,4,4500.0,18000.0
641,I00000642,O00000287,P000839,U007587,4,11940.0,47760.0
642,I00000643,O00000288,P001182,U003951,5,4990.0,24950.0
643,I00000644,O00000288,P001114,U003951,7,5600.0,39200.0
644,I00000645,O00000289,P001583,U009034,4,15980.0,63920.0
645,I00000646,O00000289,P001213,U009034,5,4300.0,21500.0
646,I00000647,O00000289,P001925,U009034,7,2100.0,14700.0
647,I00000648,O00000289,P001057,U009034,4,1250.0,5000.0
648,I00000649,O00000289,P000467,U009034,4,7400.0,29600.0
649,I00000650,O00000289,P000012,U009034,4,400.0,1600.0
650,I00000651,O00000290,P001181,U002368,4,11500.0,46000.0
651,I00000652,O00000291,P001388,U007858,7,2750.0,19250.0
652,I00000653,O00000291,P000395,U007858,4,2940.0,11760.0
653,I00000654,O00000291,P000087,U007858,7,1750.0,12250.0
654,I00000655,O00000291,P001441,U007858,6,1650.0,9900.0
655,I00000656,O00000292,P001584,U007310,6,8000.0,48000.0
656,I00000657,O00000292,P000294,U007310,5,4490.0,22450.0
657,I00000658,O00000292,P001273,U007310,6,4490.0,26940.0
658,I00000659,O00000292,P001333,U007310,4,2700.0,10800.0
659,I00000660,O00000293,P000657,U001684,4,2290.0,9160.0
660,I00000661,O00000293,P001142,U001684,6,1990.0,11940.0
661,I00000662,O00000294,P000268,U003889,6,1990.0,11940.0
662,I00000663,O00000294,P001839,U003889,4,1200.0,4800.0
663,I00000664,O00000294,P001239,U003889,5,150.0,750.0
664,I00000665,O00000295,P000910,U007518,6,11780.0,70680.0
665,I00000666,O00000296,P001359,U002847,4,5000.0,20000.0
666,I00000667,O00000297,P001975,U006600,7,4990.0,34930.0
667,I00000668,O00000297,P001308,U006600,4,2150.0,8600.0
668,I00000669,O00000297,P001248,U006600,6,5980.0,35880.0
669,I00000670,O00000297,P000990,U006600,7,1990.0,13930.0
670,I00000671,O00000298,P001620,U009474,7,1190.0,8330.0
671,I00000672,O00000298,P000014,U009474,4,2597.0,10388.0
672,I00000673,O00000298,P000172,U009474,7,7922.0,55454.0
673,I00000674,O00000299,P000317,U007773,3,211.0,633.0
674,I00000675,O00000300,P000189,U001813,5,4550.0,22750.0
675,I00000676,O00000300,P000925,U001813,7,9500.0,66500.0
676,I00000677,O00000301,P000679,U002528,6,2450.0,14700.0
677,I00000678,O00000301,P001379,U002528,4,850.0,3400.0
678,I00000679,O00000301,P001467,U002528,3,1250.0,3750.0
679,I00000680,O00000302,P001753,U003744,6,9700.0,58200.0
680,I00000681,O00000302,P001262,U003744,5,4200.0,21000.0
681,I00000682,O00000303,P001435,U008037,6,3050.0,18300.0
682,I00000683,O00000303,P001294,U008037,6,7490.0,44940.0
683,I00000684,O00000304,P001511,U002381,4,2950.0,11800.0
684,I00000685,O00000304,P001784,U002381,5,3790.0,18950.0
685,I00000686,O00000304,P001594,U002381,7,950.0,6650.0
686,I00000687,O00000304,P001927,U002381,6,6500.0,39000.0
687,I00000688,O00000304,P001198,U002381,6,500.0,3000.0
688,I00000689,O00000305,P001258,U001432,6,1240.0,7440.0
689,I00000690,O00000306,P001170,U002575,6,2250.0,13500.0
690,I00000691,O00000306,P000099,U002575,7,7990.0,55930.0
691,I00000692,O00000306,P000834,U002575,6,3250.0,19500.0
692,I00000693,O00000306,P001363,U002575,5,9300.0,46500.0
693,I00000694,O00000306,P000722,U002575,5,4500.0,22500.0
694,I00000695,O00000306,P000939,U002575,6,4650.0,27900.0
695,I00000696,O00000307,P001961,U000083,5,2490.0,12450.0
696,I00000697,O00000307,P001287,U000083,6,4990.0,29940.0
697,I00000698,O00000308,P000752,U006604,3,4500.0,13500.0
698,I00000699,O00000309,P001500,U005284,6,3490.0,20940.0
699,I00000700,O00000309,P000938,U005284,5,13130.0,65650.0
700,I00000701,O00000309,P000284,U005284,4,2300.0,9200.0
701,I00000702,O00000310,P001550,U003419,7,5990.0,41930.0
702,I00000703,O00000310,P001645,U003419,4,2290.0,9160.0
703,I00000704,O00000311,P000614,U003527,4,190.0,760.0
704,I00000705,O00000311,P001196,U003527,3,15000.0,45000.0
705,I00000706,O00000311,P001720,U003527,3,7200.0,21600.0
706,I00000707,O00000311,P001016,U003527,6,2750.0,16500.0
707,I00000708,O00000311,P001546,U003527,5,5500.0,27500.0
708,I00000709,O00000312,P000294,U003472,5,4490.0,22450.0
709,I00000710,O00000312,P001640,U003472,7,2800.0,19600.0
710,I00000711,O00000312,P001245,U003472,3,1000.0,3000.0
711,I00000712,O00000312,P001973,U003472,5,1180.0,5900.0
712,I00000713,O00000313,P000630,U001204,7,18312.0,128184.0
713,I00000714,O00000314,P001828,U005797,3,1250.0,3750.0
714,I00000715,O00000315,P001635,U001315,3,7630.0,22890.0
715,I00000716,O00000315,P001502,U001315,5,10860.0,54300.0
716,I00000717,O00000315,P001937,U001315,7,9000.0,63000.0
717,I00000718,O00000315,P000124,U001315,7,12468.0,87276.0
718,I00000719,O00000316,P001218,U000494,4,3990.0,15960.0
719,I00000720,O00000316,P001072,U000494,6,1990.0,11940.0
720,I00000721,O00000316,P001036,U000494,4,1850.0,7400.0
721,I00000722,O00000316,P000656,U000494,3,1990.0,5970.0
722,I00000723,O00000317,P000296,U003924,6,12090.0,72540.0
723,I00000724,O00000318,P001779,U008822,3,2900.0,8700.0
724,I00000725,O00000318,P000293,U008822,3,400.0,1200.0
725,I00000726,O00000319,P000855,U000068,6,5990.0,35940.0
726,I00000727,O00000320,P000035,U001309,3,7000.0,21000.0
727,I00000728,O00000321,P001787,U006255,5,1950.0,9750.0
728,I00000729,O00000322,P000990,U002806,6,1990.0,11940.0
729,I00000730,O00000323,P000704,U006255,4,400.0,1600.0
730,I00000731,O00000323,P001152,U006255,6,1890.0,11340.0
731,I00000732,O00000323,P000144,U006255,5,1400.0,7000.0
732,I00000733,O00000324,P000630,U007727,5,18312.0,91560.0
733,I00000734,O00000325,P000889,U009808,6,190.0,1140.0
734,I00000735,O00000326,P001495,U006017,4,1810.0,7240.0
735,I00000736,O00000326,P000922,U006017,3,500.0,1500.0
736,I00000737,O00000327,P000493,U006341,3,5146.0,15438.0
737,I00000738,O00000328,P001943,U007930,7,4290.0,30030.0
738,I00000739,O00000328,P000369,U007930,3,3740.0,11220.0
739,I00000740,O00000329,P001206,U008429,5,4500.0,22500.0
740,I00000741,O00000330,P001567,U005772,7,3450.0,24150.0
741,I00000742,O00000330,P000515,U005772,3,3320.0,9960.0
742,I00000743,O00000330,P001244,U005772,5,6240.0,31200.0
743,I00000744,O00000331,P001492,U006201,3,5410.0,16230.0
744,I00000745,O00000332,P001420,U006577,5,9061.0,45305.0
745,I00000746,O00000332,P000958,U006577,5,3960.0,19800.0
746,I00000747,O00000333,P001607,U001355,6,600.0,3600.0
747,I00000748,O00000334,P000125,U001482,3,5500.0,16500.0
748,I00000749,O00000335,P000525,U007872,5,1930.0,9650.0
749,I00000750,O00000335,P001547,U007872,6,3600.0,21600.0
750,I00000751,O00000336,P001066,U002963,3,900.0,2700.0
751,I00000752,O00000336,P000453,U002963,6,5100.0,30600.0
752,I00000753,O00000336,P000911,U002963,4,220.0,880.0
753,I00000754,O00000337,P000292,U003950,7,224.0,1568.0
754,I00000755,O00000337,P001750,U003950,4,1150.0,4600.0
755,I00000756,O00000338,P000374,U007476,5,5150.0,25750.0
756,I00000757,O00000339,P001193,U009267,5,3050.0,15250.0
757,I00000758,O00000340,P000877,U004737,4,2800.0,11200.0
758,I00000759,O00000340,P001015,U004737,5,1300.0,6500.0
759,I00000760,O00000340,P000362,U004737,6,4350.0,26100.0
760,I00000761,O00000340,P000074,U004737,7,350.0,2450.0
761,I00000762,O00000340,P001939,U004737,7,4990.0,34930.0
762,I00000763,O00000341,P001701,U009830,7,2300.0,16100.0
763,I00000764,O00000342,P001320,U009497,5,1490.0,7450.0
764,I00000765,O00000343,P000285,U004252,3,10000.0,30000.0
765,I00000766,O00000344,P000900,U005422,4,890.0,3560.0
766,I00000767,O00000344,P001344,U005422,5,4250.0,21250.0
767,I00000768,O00000344,P000677,U005422,5,2450.0,12250.0
768,I00000769,O00000345,P000660,U003170,3,6870.0,20610.0
769,I00000770,O00000346,P001031,U004683,6,350.0,2100.0
770,I00000771,O00000346,P001822,U004683,3,1990.0,5970.0
771,I00000772,O00000347,P001459,U007253,4,8750.0,35000.0
772,I00000773,O00000347,P000728,U007253,3,900.0,2700.0
773,I00000774,O00000347,P000405,U007253,4,4080.0,16320.0
774,I00000775,O00000348,P001215,U004629,6,2360.0,14160.0
775,I00000776,O00000348,P000092,U004629,5,22826.0,114130.0
776,I00000777,O00000348,P000282,U004629,6,1150.0,6900.0
777,I00000778,O00000349,P000107,U008969,7,5360.0,37520.0
778,I00000779,O00000349,P001000,U008969,5,8950.0,44750.0
779,I00000780,O00000350,P001709,U002862,6,4500.0,27000.0
780,I00000781,O00000350,P001138,U002862,3,5500.0,16500.0
781,I00000782,O00000350,P001544,U002862,5,4340.0,21700.0
782,I00000783,O00000351,P000800,U009272,3,550.0,1650.0
783,I00000784,O00000351,P000450,U009272,7,5460.0,38220.0
784,I00000785,O00000351,P001288,U009272,4,9990.0,39960.0
785,I00000786,O00000352,P000557,U003130,3,5500.0,16500.0
786,I00000787,O00000352,P001265,U003130,6,1250.0,7500.0
787,I00000788,O00000352,P000440,U003130,6,14580.0,87480.0
788,I00000789,O00000353,P001231,U007561,3,5940.0,17820.0
789,I00000790,O00000353,P000903,U007561,7,4990.0,34930.0
790,I00000791,O00000353,P000626,U007561,6,600.0,3600.0
791,I00000792,O00000354,P001614,U006192,6,2790.0,16740.0
792,I00000793,O00000355,P000771,U008572,4,3190.0,12760.0
793,I00000794,O00000356,P000555,U000445,7,2900.0,20300.0
794,I00000795,O00000357,P001678,U009579,6,400.0,2400.0
795,I00000796,O00000357,P001078,U009579,5,4400.0,22000.0
796,I00000797,O00000358,P001853,U005569,6,1250.0,7500.0
